139 1734193754 6302,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193755 6302,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193756 6302,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193757 6302,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193758 6302,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193759 3170,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193760 3170,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193761 3170,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193762 3170,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193763 3170,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193764 15386,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193765 15386,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193766 15386,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193767 15386,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193768 15386,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193769 5156,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193770 5156,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193771 5156,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193772 5156,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193773 5156,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193774 6846,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193775 6846,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193776 6846,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193777 6846,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193778 6846,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193779 6584,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193780 6584,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193781 6584,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193782 6584,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193783 6584,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193784 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193785 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193786 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193787 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193788 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193789 21592,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193790 21592,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193791 21592,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193792 21592,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193793 21592,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193794 6247,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193795 6247,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193796 6247,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193797 6247,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193798 6247,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193799 10397,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193800 10397,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193801 10397,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193802 10397,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193803 10397,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193804 4071,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193805 4071,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193806 4071,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193807 4071,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193808 4071,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193809 2943,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193810 2943,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193811 2943,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193812 2943,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193813 2943,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193814 7577,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193815 7577,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193816 7577,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193817 7577,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193818 7577,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193819 5334,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193820 5334,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193821 5334,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193822 5334,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193823 5334,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193824 5542,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193825 5542,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193826 5542,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193827 5542,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193828 5542,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193834 22128,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193835 22128,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193836 22128,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193837 22128,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193838 22128,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193839 36475,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193840 36475,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193841 36475,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193842 36475,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193843 36475,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193844 26637,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193845 26637,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193846 26637,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193847 26637,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193848 26637,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193849 2840,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193850 2840,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193851 2840,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193852 2840,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193853 2840,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193854 7926,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193855 7926,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193856 7926,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193857 7926,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193858 7926,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193859 9642,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193860 9642,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193861 9642,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193862 9642,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193863 9642,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193864 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193865 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193866 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193867 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193868 4070,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193869 1085,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193870 1085,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193871 1085,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193872 1085,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193873 1085,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193874 13666,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193875 13666,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193876 13666,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193877 13666,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193878 13666,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193879 6132,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193880 6132,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193881 6132,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193882 6132,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193883 6132,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193884 1111,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193885 1111,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193886 1111,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193887 1111,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193888 1111,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193889 556,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193890 556,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193891 556,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193892 556,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193893 556,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193894 4989,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193895 4989,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193896 4989,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193897 4989,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193898 4989,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193899 3162,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193900 3162,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193901 3162,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193902 3162,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193903 3162,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193904 12222,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193905 12222,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193906 12222,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193907 12222,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193908 12222,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193909 12355,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193910 12355,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193911 12355,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193912 12355,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193913 12355,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193914 1242,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193915 1242,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193916 1242,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193917 1242,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193918 1242,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193919 6280,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193920 6280,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193921 6280,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193922 6280,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193923 6280,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193924 5413,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193925 5413,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193926 5413,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193927 5413,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193928 5413,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193929 5968,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193930 5968,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193931 5968,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193932 5968,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193933 5968,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193934 11293,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193935 11293,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193936 11293,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193937 11293,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193938 11293,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193939 6323,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193940 6323,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193941 6323,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193942 6323,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193943 6323,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734193944 11299,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193945 11299,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193946 11299,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193947 11299,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193948 11299,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193949 1084,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193950 1084,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193951 1084,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193952 1084,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193953 1084,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193954 3072,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193955 3072,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193956 3072,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193957 3072,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193958 3072,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193959 1669,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193960 1669,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193961 1669,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193962 1669,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193963 1669,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734193974 15106,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193975 15106,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193976 15106,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193977 15106,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193978 15106,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193979 15431,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193980 15431,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193981 15431,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193982 15431,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193983 15431,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734193984 3734,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193985 3734,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193986 3734,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193987 3734,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193988 3734,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193989 7077,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193990 7077,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193991 7077,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193992 7077,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193993 7077,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734193994 11293,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193995 11293,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193996 11293,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193997 11293,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193998 11293,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734193999 11930,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194000 11930,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194001 11930,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194002 11930,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194003 11930,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194004 5182,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194005 5182,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194006 5182,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194007 5182,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194008 5182,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194009 1084,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194010 1084,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194011 1084,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194012 1084,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194013 1084,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194014 6201,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194015 6201,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194016 6201,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194017 6201,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194018 6201,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194019 10878,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194020 10878,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194021 10878,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194022 10878,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194023 10878,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194024 10782,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194025 10782,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194026 10782,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194027 10782,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194028 10782,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194029 1087,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194030 1087,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194031 1087,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194032 1087,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194033 1087,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194034 1770,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194035 1770,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194036 1770,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194037 1770,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194038 1770,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194039 1112,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194040 1112,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194041 1112,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194042 1112,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194043 1112,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194044 8152,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194045 8152,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194046 8152,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194047 8152,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194048 8152,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194049 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194050 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194051 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194052 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194053 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194054 12420,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194055 12420,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194056 12420,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194057 12420,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194058 12420,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194059 7900,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194060 7900,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194061 7900,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194062 7900,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194063 7900,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194064 1112,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194065 1112,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194066 1112,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194067 1112,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194068 1112,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194069 5615,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194070 5615,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194071 5615,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194072 5615,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194073 5615,800000 -1,000000 -101,000000 0,000000 0,000000
139 1734194089 6116,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194090 6116,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194091 6116,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194092 6116,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194093 6116,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194094 4989,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194095 4989,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194096 4989,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194097 4989,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194098 4989,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194099 10014,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194100 10014,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194101 10014,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194102 10014,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194103 10014,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194104 7794,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194105 7794,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194106 7794,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194107 7794,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194108 7794,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194109 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194110 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194111 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194112 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194113 5154,200000 -1,000000 -101,000000 0,000000 0,000000
139 1734194114 23499,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194115 23499,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194116 23499,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194117 23499,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194118 23499,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194119 14095,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194120 14095,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194121 14095,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194122 14095,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194123 14095,400000 -1,000000 -101,000000 0,000000 0,000000
139 1734194124 11841,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194125 11841,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194126 11841,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194127 11841,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194128 11841,000000 -1,000000 -101,000000 0,000000 0,000000
139 1734194129 10096,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194130 10096,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194131 10096,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194132 10096,600000 -1,000000 -101,000000 0,000000 0,000000
139 1734194133 10096,600000 -1,000000 -101,000000 0,000000 0,000000
